Afrika	アフリカ
Gian Lorenzo Bernini	ジャン・ロレンツォ・ベルニーニ
Heraklion	イラクリオン
CONCACAF	北中米カリブ海サッカー連盟
Utilitarizam	功利主義
Krivovjerje	異端
Pasati	貿易風
Inocent IV.	インノケンティウス4世 (ローマ教皇)
Skenderbeg	スカンデルベグ
Planina Brokeback (2005.)	ブロークバック・マウンテン
Rio Grande	リオ・グランデ川
Nova ljevica	新左翼
Listerioza	リステリア症
Mach	マッハ数
Amhrán na bhFiann	兵士の歌
Zastava Gane	ガーナの国旗
Bjeloruski rubalj	ベラルーシ・ルーブル
Valdivia	バルディビア
Torzo	胴体
José Raúl Capablanca	ホセ・ラウル・カパブランカ
ROM	Read Only Memory
Džepni bojni brod Admiral Scheer	アドミラル・シェーア (装甲艦)
Ang Lee	アン・リー
Meduza (mitologija)	メドゥーサ
Tokushima, prefektura	徳島県
Igre uloga	ロールプレイングゲーム
Opatija (redovnička ustanova)	修道院
Nestlé	ネスレ
7. SS dobrovoljačka gorska divizija "Prinz Eugen"	第7SS義勇山岳師団
Operacija Namjerna sila	NATOによるボスニア・ヘルツェゴビナ空爆 (1995年)
21. SS oružana gorska divizija "Skanderbeg"	第21SS武装山岳師団
Kai Hansen	カイ・ハンセン
David Odonkor	ダビド・オドンコール
Clemens Fritz	クレメンス・フリッツ
9K32 Strela-2	9K32
Svjetsko prvenstvo u nogometu - Čile 1962.	1962 FIFAワールドカップ
Gambija (rijeka)	ガンビア川
Wolfgang Stark	ヴォルフガング・シュタルク
Švedska nogometna reprezentacija	サッカースウェーデン代表
Mesoperke	肉鰭綱
Zebe	アトリ科
Homonim	同音異義語
Sociolingvistika	社会言語学
Hideki Tojo	東條英機
Konjska snaga	馬力
Zastava Slovačke	スロバキアの国旗
.sx	.sx
Zastava Čilea	チリの国旗
Zastava Saudijske Arabije	サウジアラビアの国旗
Kajo	カイウス (ローマ教皇)
Fabian Ernst	ファビアン・エルンスト
Kastiljci	スペイン人
1 protiv 100	1 vs. 100
Agapet I.	アガペトゥス1世 (ローマ教皇)
Bonifacije I.	ボニファティウス1世 (ローマ教皇)
General armije	上級大将 (東ドイツ)
Ivan I., papa	ヨハネス1世 (ローマ教皇)
Opus Dei	オプス・デイ
Celestin I.	ケレスティヌス1世 (ローマ教皇)
Hormizda	ホルミスダス (ローマ教皇)
Simah	シンマクス (ローマ教皇)
Josué	ジョズエ・アヌンシアト・デ・オリヴェイラ
Njemačka rukometna reprezentacija	ハンドボールドイツ代表
A Portuguesa	ポルトガルの歌
Leine	ライネ川
Ruby (programski jezik)	Ruby
Ivan Perišić	イヴァン・ペリシッチ
Fridrik IV.	フレデリク4世 (デンマーク王)
Entalpija	エンタルピー
David Silva	ダビド・シルバ
Odvijač	ドライバー (工具)
Njemačka nogometna Bundesliga 2007./08.	ドイツ・ブンデスリーガ2007-2008
Urbanizacija	都市化
Deflacija	デフレーション
Georg von Hertling	ゲオルク・フォン・ヘルトリング
Pirati s Kariba: Mrtvačeva škrinja	パイレーツ・オブ・カリビアン/デッドマンズ・チェスト
İlkay Gündoğan	イルカイ・ギュンドアン
Vladimir Kramnik	ウラジーミル・クラムニク
Besčeljusnjače	無顎類
Leta (rijeka)	レーテー
Dardski jezici	ダルド語群
Obersturmbannführer	親衛隊中佐
Sturmbannführer	親衛隊少佐
Konstantin, ruski car	コンスタンチン・パヴロヴィチ
Obersturmführer	親衛隊中尉
Kurika	ニシキギ属
Passiflora caerulea	トケイソウ
Lozinka	パスワード
Lovac tenkova	駆逐戦車
Nepotizam	縁故主義
Prsten (matematika)	環 (数学)
Fukushima	福島市
Pigment	顔料
Meles Zenawi	メレス・ゼナウィ
Sezamovke	ゴマ科
Safavidsko Carstvo	サファヴィー朝
Formaldehid	ホルムアルデヒド
Greatest Hits II (Queen)	グレイテスト・ヒッツII
SS-Oberst-Gruppenführer	親衛隊上級大将
Hitin	キチン
Konferencija u Jalti	ヤルタ会談
Mravlja kiselina	ギ酸
Magnetska rezonancija	核磁気共鳴画像法
Popis zavisnih teritorija	海外領土・自治領の一覧
Mliječna kiselina	乳酸
0-ih pr. Kr.	紀元前0年代
Kutna količina gibanja	角運動量
Otok Clipperton	クリッパートン島
Socijalna psihologija	社会心理学
Podmornica tip XXI	UボートXXI型
Orlando Magic	オーランド・マジック
Houston Rockets	ヒューストン・ロケッツ
Inocent VIII.	インノケンティウス8世 (ローマ教皇)
Krilo	翼
Ispovjedna Crkva	告白教会
Miss Universe	ミス・ユニバース
Kreditna kartica	クレジットカード
Japanska kurika	マサキ
Kibuc	キブツ
Davidova zvijezda	ダビデの星
Resident Evil: Apokalipsa	バイオハザードII アポカリプス
Dragostea din tei	恋のマイアヒ
Peer to peer	Peer to Peer
Povijest Rusije	ロシアの歴史
Okean	オーケアノス
Crno tijelo	黒体
Bodljikava veprina	ナギイカダ
Oftalmologija	眼科学
Nakit	アンティーク・ジュエリー
Siricije	シリキウス (ローマ教皇)
Gulag	グラグ
Kagawa, prefektura	香川県
Kosina	斜面
Dikloretan	1,2-ジクロロエタン
Denacionalizacija	民営化
Permutacija	置換 (数学)
Maska	仮面
Henrik V.	ハインリヒ5世
Rat i mir	戦争と平和
Brabançonne	ブラバントの歌
Heinkel He 178	He 178 (航空機)
Europska zajednica za ugljen i čelik	欧州石炭鉄鋼共同体
Gregorian	グレゴリアン
Javier Mascherano	ハビエル・マスチェラーノ
Andromeda (mitologija)	アンドロメダー
Podzemne vode	地下水
ADSL	ADSL
Kutna brzina	角速度
Japanci	日本人
Patrice Lumumba	パトリス・ルムンバ
Katari	カタリ派
Rak (znak)	巨蟹宮
Fregata	フリゲート
Program Ujedinjenih naroda za razvoj	国際連合開発計画
T.A.T.u.	T.A.T.u.
Nokturnal Mortum	ノクターナル・モルトゥム
Međunarodna korporacija	多国籍企業
Čeburaška	チェブラーシカ
Kriminologija	犯罪学
Zarez	コンマ
Grgur X.	グレゴリウス10世 (ローマ教皇)
Šče ne vmerla Ukrajina	ウクライナの国歌
Pamir	パミール高原
Geokemija	地球化学
Sveti Stjepan Prvomučenik	ステファノ
Aspergerov sindrom	アスペルガー症候群
Nuristanski jezici	ヌーリスターン語派
Francuska akademija	アカデミー・フランセーズ
Čerkaška oblast	チェルカースィ州
Europsko prvenstvo u nogometu - Švedska 1992.	UEFA EURO '92
Julie Andrews	ジュリー・アンドリュース
Carski pingvin	コウテイペンギン
Leica	ライカ
Javna dobra	公共サービス
Edward Gibbon	エドワード・ギボン
Heron	アレクサンドリアのヘロン
Henrik IV., kralj Engleske	ヘンリー4世 (イングランド王)
Selim II.	セリム2世
Audi A3	アウディ・A3
Kufu	クフ
Owen Wilson	オーウェン・ウィルソン
Obuća	履物
Alberto Moravia	アルベルト・モラヴィア
Đakon	執事 (キリスト教)
Prva i druga knjiga Ljetopisa	歴代誌
André Breton	アンドレ・ブルトン
Krivulja	曲線
Pio IV.	ピウス4世 (ローマ教皇)
Prva knjiga o Makabejcima	マカバイ記
Dvorac Hohenschwangau	ホーエンシュヴァンガウ城
Provincija Toliara	トゥリアラ州
Prva nogometna liga Danske	デンマーク・ファーストディビジョン
Zastava Bosne i Hercegovine	ボスニア・ヘルツェゴビナの国旗
Eusébio	エウゼビオ
Vanilija	バニラ属
Grb Albanije	アルバニアの国章
Zastava Etiopije	エチオピアの国旗
Feliks IV.	フェリクス4世 (ローマ教皇)
Miltijad, papa	ミルティアデス (ローマ教皇)
Benedikt VIII.	ベネディクトゥス8世 (ローマ教皇)
Westland Lynx	アグスタウェストランド リンクス
Vodenjak (znak)	宝瓶宮
Gelazije I.	ゲラシウス1世 (ローマ教皇)
Novoplatonizam	ネオプラトニズム
Mezosfera (dio atmosfere)	中間圏
Nicki Minaj	ニッキー・ミナージュ
Ionosfera	電離層
Heroj	ヒーロー
Therion	セリオン (バンド)
Prva bitka kod El Alameina	エル・アラメインの戦い
Terminator (1984.)	ターミネーター (映画)
Jefferson Davis	ジェファーソン・デイヴィス
Virusna hemoragijska groznica	出血熱
Higijena	衛生
Reichsführer	親衛隊全国指導者
Rimsko pravo	ローマ法
Internacionalni stil	インターナショナル・スタイル
Jane Grey	ジェーン・グレイ
Čarobnice	チャームド
Gramatički rod	性 (文法)
Hauptsturmführer	親衛隊大尉
Tony Curtis	トニー・カーティス
Praško proljeće	プラハの春
Novozelandska košarkaška reprezentacija	バスケットボールニュージーランド代表
Alahabad	イラーハーバード
Maamme	我等の地
Colin Firth	コリン・ファース
Merkantilizam	重商主義
Talir	ターラー (通貨)
Pervij divizion FNL	ロシア・ナショナル・フットボールリーグ
Mehmed VI.	メフメト6世
Dobričica	カキドオシ
Onkologija	腫瘍学
Ultrazvuk	超音波
Zosim	ゾシムス (ローマ教皇)
Holly Marie Combs	ホリー・マリー・コームズ
Dream Theater	ドリーム・シアター
Pelagije	ペラギウス
Ramena kost	上腕骨
Prva hrvatska nogometna liga	プルヴァHNL
Endokrinologija	内分泌学
Španjolske pokrajine	スペインの県
Simon Cowell	サイモン・コーウェル
Akademija	アカデミー
József Mindszenty	ミンツェンティ・ヨージェフ
Neurotransmiter	神経伝達物質
Pobuna Nika	ニカの乱
Vid	視覚
Murom	ムーロム
Alge kremenjašice	珪藻
Velika Gospa	聖母の被昇天
Zastava Jemena	イエメンの国旗
Jean-Bédel Bokassa	ジャン＝ベデル・ボカサ
Neoliberalizam	新自由主義
Hrabro srce	ブレイブハート
Gubari	ドクガ科
Angara	アンガラ川
Maginotova linija	マジノ線
Sophie Marceau	ソフィー・マルソー
Miškin	ムィシュキン
Dlanovnik	携帯情報端末
Zastava Iraka	イラクの国旗
Zastava Tunisa	チュニジアの国旗
Pegaz	ペーガソス
Sveti gral	聖杯
Katarina Aragonska	キャサリン・オブ・アラゴン
Atlas (kartografija)	地図帳
Negev	ネゲヴ
Sarmati	サルマタイ
Nitroglicerin	ニトログリセリン
Mauzolej	廟
Slobodno penjanje	フリークライミング
Euklidska geometrija	ユークリッド幾何学
Xanten	クサンテン
Charles Thomson Rees Wilson	チャールズ・トムソン・リーズ・ウィルソン
Krestušac	セネガ
Potkovnjaci	箒虫動物
Elektrolit	電解質
Pečat	印章
Mejoza	減数分裂
Dijakritički znakovi	ダイアクリティカルマーク
Denver Nuggets	デンバー・ナゲッツ
Blake Lively	ブレイク・ライヴリー
Eutihijan	エウティキアヌス (ローマ教皇)
Zastava Crne Gore	モンテネグロの国旗
Cleveland Cavaliers	クリーブランド・キャバリアーズ
Zastava Kambodže	カンボジアの国旗
Zastava Kube	キューバの国旗
Antifašističko sobranje narodnog oslobođenja Makedonije	マケドニア人民解放反ファシスト会議
Masai	マサイ族
Psiho (1960.)	サイコ (1960年の映画)
Thomas Linke	トーマス・リンケ
Škoda Fabia	シュコダ・ファビア
Roland Matthes	ローラント・マッテス
Katul	ガイウス・ウァレリウス・カトゥルス
Petrologija	岩石学
Michael Polanyi	マイケル・ポランニー
Ašer (pleme)	アシェル族
Marguerite Yourcenar	マルグリット・ユルスナール
Akron, Ohio	アクロン (オハイオ州)
Vehabizam	ワッハーブ派
Running Wild	ランニング・ワイルド
Pruska unija (Evangelička kršćanska crkva)	古プロイセン合同福音主義教会
Difuzija	拡散
Eva Longoria	エヴァ・ロンゴリア
Hersonska oblast	ヘルソン州
Premosnici	ムカシトカゲ
Hugh Grant	ヒュー・グラント
Stranac (roman)	異邦人 (小説)
Turingov stroj	チューリングマシン
Legija	ローマ軍団
Des Moines (Washington)	デモイン (ワシントン州)
Mondragon (zadruga)	モンドラゴン協同組合企業
Kanaan	カナン
Zastava Republike Kongo	コンゴ共和国の国旗
Tesla	テスラ
Henri	ヘンリー
Ezra Pound	エズラ・パウンド
POP3	Post Office Protocol
Firework	ファイアーワーク
William Bradford Shockley	ウィリアム・ショックレー
Istočnosibirsko more	東シベリア海
Prolog (programski jezik)	Prolog
Charlotte Bobcats	シャーロット・ホーネッツ
Sidon	サイダ
Simfonija br. 1 (Beethoven)	交響曲第1番 (ベートーヴェン)
Siksto IV.	シクストゥス4世 (ローマ教皇)
Nacionalni park Isle Royale	アイル・ロイヤル国立公園
Soccer City	FNBスタジアム
Austrijska nogometna reprezentacija	サッカーオーストリア代表
Irska nogometna reprezentacija	サッカーアイルランド共和国代表
Crna knjiga (2006.)	ブラックブック
Nemanja Vidić	ネマニャ・ヴィディッチ
Jane Barkman	ジェーン・バークマン
Moi Dix Mois	Moi dix Mois
Angkor	アンコール遺跡
Counter-Strike	カウンターストライク
Ramenskoje	ラメンスコエ
Tuone Udaina	トゥオネ・ウダイナ
Ljutice	クサリヘビ科
José Manuel Reina	ホセ・マヌエル・レイナ
Bazilika	バシリカ
Psihološki rat	心理戦
Legija časti	レジオンドヌール勲章
Satiri	サテュロス
Pakor II. Partski	パコルス2世
Sveučilišni prvostupnik	学士
Neprofitne organizacije	非営利団体
Felix Salten	フェーリクス・ザルテン
Zastava Mjanmara	ミャンマーの国旗
Rog (glazbalo)	ホルン
Šumska kozja brada	ヤマブキショウマ
Jujutsu	柔術
St Peter's College, Auckland	セント・ピーターズ・カレッジ (オークランド)
Prvenstvo Jugoslavije u nogometu	ユーゴスラビア・プルヴァ・リーガ
Benedikt II.	ベネディクトゥス2世 (ローマ教皇)
Valenciennes	ヴァランシエンヌ
Heil dir im Siegerkranz	皇帝陛下万歳
Volvo	ボルボ
Dinastija Komnen	コムネノス王朝
Silicijska dolina	シリコンバレー
Sintesajzer	シンセサイザー
Zastava Srbije	セルビアの国旗
Iljušin Il-38	Il-38 (航空機)
Kópavogur	コーパヴォグル
Skorbut	壊血病
Vitez tame	ダークナイト
Carcharodon megalodon	メガロドン
Rat u Sloveniji	十日間戦争
Pisanica	イースター・エッグ
Bartolomejska noć	サン・バルテルミの虐殺
Sveti Franjo Ksaverski	フランシスコ・ザビエル
Adonis	アドーニス
Kominterna	コミンテルン
Nazranj	ナズラン
Druzi	ドゥルーズ派
Rafael van der Vaart	ラファエル・ファン・デル・ファールト
Timus	胸腺
Arch Enemy	アーチ・エネミー
Emirates Stadium	エミレーツ・スタジアム
Aleksandar Borodin	アレクサンドル・ボロディン
Bik (znak)	金牛宮
Urugvajska košarkaška reprezentacija	バスケットボールウルグアイ代表
Stadion Santiago Bernabéu	エスタディオ・サンティアゴ・ベルナベウ
Josep Guardiola	ジョゼップ・グアルディオラ
Alexander Pope	アレキサンダー・ポープ
Frankfurtski metro	フランクフルト地下鉄
Podzemna željeznica München	ミュンヘン地下鉄
Tiananmenski trg	天安門広場
Helena (mitologija)	ヘレネー
Otrantska vrata	オトラント海峡
Meksička nogometna reprezentacija	サッカーメキシコ代表
Genijalni um (2001.)	ビューティフル・マインド
Mark Wahlberg	マーク・ウォールバーグ
Općina Bloke	ブロケ
Nogometna reprezentacija SAD-a	サッカーアメリカ合衆国代表
Protektorat	保護国
Sumrak	薄明
Tamaris	ギョリュウ
Boltorn	ボルソルン
Phoenix Suns	フェニックス・サンズ
Lavovska oblast	リヴィウ州
Muzikologija	音楽学
Manastir sv. Nauma	聖ナウム修道院
Ratno novinarstvo	従軍記者
Kansai, regija	近畿地方
Mer Hayrenik	アルメニアの国歌
Topološka dimenzija	ルベーグ被覆次元
Jarac (znak)	磨羯宮
Sveti Joakim i Ana	アンナ (マリアの母)
Binarna operacija	二項演算
Kosinusni poučak	余弦定理
Iglun	メカジキ
Shinkansen	新幹線
Mađarska revolucija 1956.	ハンガリー動乱
Gerhard Richter	ゲルハルト・リヒター
Iskustvo	経験
Hipotalamus	視床下部
Električni kapacitet	静電容量
Simon Newcomb	サイモン・ニューカム
Malahit	孔雀石
Cúige Chonnacht	コノート
Funk	ファンク
Rossovo more	ロス海
Arcangelo Corelli	アルカンジェロ・コレッリ
Ava Gardner	エヴァ・ガードナー
Svežderi	雑食
George Best	ジョージ・ベスト
Steve Darcis	スティーブ・ダルシス
Mobutu Sese Seko	モブツ・セセ・セコ
Alfredo Di Stéfano	アルフレッド・ディ・ステファノ
