Afrika	アフリカ
Kategoria:1368	Category:1368年
Kategoria:Rajonet e Francës	Category:フランスの地域圏
Kategoria:1372	Category:1372年
Kategoria:Akuitania	Category:アキテーヌ地域圏
Kategoria:Auvernia	Category:オーヴェルニュ地域圏
Kategoria:Normandia e Poshtme	Category:バス＝ノルマンディー地域圏
Kategoria:1380	Category:1380年
Kategoria:Burgonja	Category:ブルゴーニュ地域圏
Kategoria:Qendra (rajon francez)	Category:サントル地域圏
Kategoria:1387	Category:1387年
Kategoria:Champagne-Ardenne	Category:シャンパーニュ＝アルデンヌ地域圏
Kategoria:Alsasa	Category:アルザス
Kategoria:1392	Category:1392年
Kategoria:Franche-Comté	Category:フランシュ＝コンテ地域圏
Kategoria:Guadalupë	Category:グアドループ
Kategoria:Vdekje 1395	Category:1395年没
Kategoria:Normandia e Epërme	Category:オート＝ノルマンディー地域圏
Kategoria:1398	Category:1398年
Kategoria:Île-de-France	Category:イル＝ド＝フランス地域圏
Kategoria:Korsika	Category:コルス地方公共団体
Kategoria:Languedoc-Roussillon	Category:ラングドック＝ルシヨン地域圏
Kategoria:Limousin	Category:リムーザン地域圏
Kategoria:Lorena (rajon francez)	Category:ロレーヌ
Kategoria:Martinikë	Category:マルティニーク
Kategoria:Midi-Pyrénées	Category:ミディ＝ピレネー地域圏
Kategoria:Nord-Pas-de-Calais	Category:ノール＝パ・ド・カレー地域圏
Stampa:Str find	Template:Str find
Kategoria:Sportistë sipas vendit	Category:各国のスポーツ選手
Kategoria:1454	Category:1454年
Kategoria:Vdekje 1462	Category:1462年没
Stampa:User sv-3	Template:User sv-3
Kategoria:1469	Category:1469年
Kategoria:Filma 1956	Category:1956年の映画
Kategoria:1477	Category:1477年
Kategoria:1488	Category:1488年
Kategoria:Filma 2001	Category:2001年の映画
Stampa:CURRENTISOYEAR	Template:CURRENTISOYEAR
Stampa:User hsb-1	Template:User hsb-1
Kategoria:Vdekje 1505	Category:1505年没
Kategoria:Filma 1929	Category:1929年の映画
Kategoria:Filma 1993	Category:1993年の映画
Kategoria:Qarqe në Washington	Category:ワシントン州の郡
Stampa:Fr	Template:Fr icon
Kategoria:Vdekje 1525	Category:1525年没
Stampa:Ko	Template:Ko icon
Kategoria:Vdekje 1527	Category:1527年没
Kategoria:1540	Category:1540年
Kategoria:Vdekje 1543	Category:1543年没
Kategoria:1551	Category:1551年
Kategoria:1555	Category:1555年
Kategoria:Vdekje 1555	Category:1555年没
Kategoria:1580	Category:1580年
Kategoria:Mikologjia	Category:菌類学
Kategoria:Programimi kompjuterik	Category:プログラミング
Kategoria:Filma 1951	Category:1951年の映画
Kategoria:Vdekje 1638	Category:1638年没
Kategoria:1642	Category:1642年
Kategoria:Vdekje 1642	Category:1642年没
Kategoria:Vdekje 1644	Category:1644年没
Kategoria:1669	Category:1669年
Kategoria:Vdekje 1669	Category:1669年没
Kategoria:1678	Category:1678年
Kategoria:1686	Category:1686年
Kategoria:Vdekje 1689	Category:1689年没
Kategoria:1693	Category:1693年
Kategoria:Vdekje 1694	Category:1694年没
Kategoria:1696	Category:1696年
Kategoria:1699	Category:1699年
Kategoria:Vdekje 1716	Category:1716年没
Kategoria:Vdekje 1731	Category:1731年没
Kategoria:Vdekje 1737	Category:1737年没
Kategoria:Vdekje 1741	Category:1741年没
Kategoria:1751	Category:1751年
Kategoria:Vdekje 1752	Category:1752年没
Kategoria:Vdekje 1754	Category:1754年没
Kategoria:1766	Category:1766年
Hoxhë	ホジャ
Kategoria:1767	Category:1767年
Kategoria:1769	Category:1769年
Kategoria:Vdekje 1771	Category:1771年没
Kategoria:1775	Category:1775年
Kategoria:1779	Category:1779年
Kategoria:Vdekje 1783	Category:1783年没
Kategoria:Vdekje 1786	Category:1786年没
Kategoria:Vdekje 1788	Category:1788年没
Kategoria:Njësi administrative në Itali	Category:イタリアの地方行政区画
Kategoria:Vdekje 1790	Category:1790年没
Kategoria:Fshatra në Ukrainë	Category:ウクライナの村
Kategoria:Gjeografia e Evropës	Category:ヨーロッパの地理
Kategoria:Filma 1970	Category:1970年の映画
Kategoria:Shpella	Category:洞窟
Kategoria:Kompani japoneze	Category:日本の企業
Stampa:Lang-hi	Template:Lang-hi
Kategoria:Florida	Category:フロリダ州
Kategoria:Prilep	Category:プリレプ
Kategoria:1778	Category:1778年
Kategoria:Pays de la Loire	Category:ペイ・ド・ラ・ロワール地域圏
Kategoria:Pikardia	Category:ピカルディ地域圏
Kategoria:Poitou-Charentes	Category:ポワトゥー＝シャラント地域圏
Stampa:Kryesor	Template:Main
Stampa:Chembox EINECS	Template:Chembox EINECS
Stampa:Chembox header	Template:Chembox header
Kategoria:Provence-Alpes-Côte d'Azur	Category:プロヴァンス＝アルプ＝コート・ダジュール地域圏
Kategoria:Historia e Gjermanisë	Category:ドイツの歴史
Stampa:EST	Template:EST
Kategoria:Kampionë të Australian Open	Category:全豪オープン優勝者
Kategoria:Kampionë të US Open	Category:全米オープン (テニス)優勝者
Kategoria:Kampionë të Roland Garros	Category:全仏オープン優勝者
Kategoria:Nevada	Category:ネバダ州
Kategoria:Nebraska	Category:ネブラスカ州
Kategoria:North Dakota	Category:ノースダコタ州
Kategoria:New Mexico	Category:ニューメキシコ州
Kategoria:New York	Category:ニューヨーク州
Kategoria:New Jersey	Category:ニュージャージー州
Kategoria:New Hampshire	Category:ニューハンプシャー州
Kategoria:Rhode Island	Category:ロードアイランド州
Kategoria:Louisiana	Category:ルイジアナ州
Kategoria:Maryland	Category:メリーランド州
Kategoria:Maine	Category:メイン州
Kategoria:Minnesota	Category:ミネソタ州
Kategoria:Michigan	Category:ミシガン州
Kategoria:Mississippi	Category:ミシシッピ州
Kategoria:Missouri	Category:ミズーリ州
Kategoria:Vermont	Category:バーモント州
Kategoria:Virginia	Category:バージニア州
Kategoria:South Dakota	Category:サウスダコタ州
Kategoria:Idaho	Category:アイダホ州
Kategoria:Iowa	Category:アイオワ州
Kategoria:Arkansas	Category:アーカンソー州
Kategoria:Alaska	Category:アラスカ州
Kategoria:Arizona	Category:アリゾナ州
Kategoria:Alabama	Category:アラバマ州
Kategoria:Oregon	Category:オレゴン州
Kategoria:Ohio	Category:オハイオ州
Kategoria:West Virginia	Category:ウェストバージニア州
Kategoria:Wisconsin	Category:ウィスコンシン州
Kategoria:Utah	Category:ユタ州
Kategoria:Indiana	Category:インディアナ州
Kategoria:Illinois	Category:イリノイ州
Kategoria:Kansas	Category:カンザス州
Kategoria:Kalifornia	Category:カリフォルニア州
Kategoria:Kentucky	Category:ケンタッキー州
Kategoria:Connecticut	Category:コネチカット州
Kategoria:Colorado	Category:コロラド州
Kategoria:Texas	Category:テキサス州
Kategoria:Pennsylvania	Category:ペンシルベニア州
Kategoria:Hawaii	Category:ハワイ州
Stampa:Football squad end	Template:サッカークラブチーム選手一覧 終了
Kategoria:Ngjarje të ardhshme	Category:予定
Stampa:ICDO	Template:ICDO
Kategoria:Parti politike në Kosovë	Category:コソボの政党
Stampa:OneLegResult	Template:OneLegResult
Stampa:OneLegStart	Template:OneLegStart
Stampa:OrganicBox	Template:OrganicBox
Kategoria:Moda	Category:ファッション
Stampa:RUS	Template:RUS
Kategoria:Arkipelagë sipas detit ose oqeanit	Category:海域別の諸島
Stampa:WPMILHIST Infobox style	Template:WPMILHIST Infobox style
Kategoria:Lufta e Dytë Botërore	Category:第二次世界大戦
Kategoria:Lufta e Parë Botërore	Category:第一次世界大戦
Kategoria:Futbollistë në AC Milan	Category:ACミランの選手
Stampa:Round4-with third	Template:Round4-with third
Stampa:Fossil range/marker	Template:Fossil range/marker
Kategoria:Mjekë anglezë	Category:イングランドの医師
Kategoria:Mjekë polakë	Category:ポーランドの医師
Kategoria:Rhône-Alpes	Category:ローヌ＝アルプ地域圏
Stampa:AUT	Template:AUT
Stampa:ICD9	Template:ICD9
Stampa:Historia e shkencës	Template:科学史
Kategoria:Qenë	Category:犬
Kategoria:Universitete në Gjermani	Category:ドイツの大学
Kategoria:Shkrimtarë irlandezë	Category:アイルランドの著作家
Kategoria:134	Category:134年
Kategoria:Filma të animuar amerikanë	Category:アメリカ合衆国のアニメ映画
Kategoria:Filma bazuar në roman	Category:小説を原作とする映画
Kategoria:Box office	Category:興行収入
Kategoria:Filma të ardhshëm	Category:公開前の映画
Stampa:Periferitë e Greqisë	Template:ギリシャの地方行政区画
Kategoria:Albume sipas zhanrit	Category:アルバムのジャンル
Kategoria:Tottenham Hotspur F.C.	Category:トッテナム・ホットスパーFC
Kategoria:Ortodoksë grekë	Category:ギリシャ正教会
Stampa:Skuadra FC Bayern Munich	Template:バイエルン・ミュンヘンのメンバー
Kategoria:Qytete në Angli	Category:イングランドの居住地 (カウンティ別)
Kategoria:Organizata Islame	Category:イスラームの組織
Kategoria:Shkrimtarë rusë	Category:ロシアの著作家
Kategoria:Klube futbolli në Shqipëri	Category:アルバニアのサッカークラブ
Kategoria:Shkrimtarë spanjollë	Category:スペインの著作家
Stampa:Campaign	Template:Campaign
Kategoria:Shkrimtarë uruguaian	Category:ウルグアイの著作家
Kategoria:Shkrimtarë amerikanë	Category:アメリカ合衆国の著作家
Kategoria:Dramaturge	Category:劇作家
Kategoria:768	Category:768年
Kategoria:AS Roma	Category:ASローマ
Stampa:Category handler/blacklist	Template:Category handler/blacklist
Stampa:Round8	Template:Round8
Kategoria:1066	Category:1066年
Stampa:Check mark templates	Template:Check mark templates
Stampa:Skuadra Chelsea F.C.	Template:チェルシーFCのメンバー
Stampa:Chembox BoilingPt	Template:Chembox BoilingPt
Stampa:Chembox EUIndex	Template:Chembox EUIndex
Stampa:Chembox ExternalMSDS	Template:Chembox ExternalMSDS
Stampa:Chembox Formula	Template:Chembox Formula
Stampa:Chembox MolarMass	Template:Chembox MolarMass
Stampa:Chembox SMILES	Template:Chembox SMILES
Stampa:Chembox UNNumber	Template:Chembox UNNumber
Stampa:Chembox image sbs	Template:Chembox image sbs
Kategoria:Manchester City F.C.	Category:マンチェスター・シティFC
Stampa:OrganicBox atom	Template:OrganicBox atom
Stampa:CHN	Template:CHN
Baden (Gjermani)	バーデン (領邦)
Kategoria:Vdekje 1928	Category:1928年没
Kategoria:Vdekje 1937	Category:1937年没
Kategoria:Vdekje 1950	Category:1950年没
Kategoria:Angolë	Category:アンゴラ
Kategoria:Beninë	Category:ベナン
Kategoria:Botsuanë	Category:ボツワナ
Kategoria:Burkina Faso	Category:ブルキナファソ
Kategoria:Burundë	Category:ブルンジ
Kategoria:Xhibut	Category:ジブチ
Kategoria:Bregu i Fildishtë	Category:コートジボワール
Kategoria:1310	Category:1310年
Kategoria:Eritrea	Category:エリトリア
Kategoria:Gaboni	Category:ガボン
Kategoria:Gambia	Category:ガンビア
Kategoria:Guineja	Category:ギニア
Kategoria:Guinea Bisau	Category:ギニアビサウ
Kategoria:Kamerun	Category:カメルーン
Kategoria:1382	Category:1382年
Kategoria:1391	Category:1391年
Kategoria:Kepi i Gjelbër	Category:カーボベルデ
Kategoria:1395	Category:1395年
Kategoria:Kenia	Category:ケニア
Kategoria:Komoros	Category:コモロ
Kategoria:Liberi	Category:リベリア
Kategoria:Libi	Category:リビア
Kategoria:Madagaskar	Category:マダガスカル
Kategoria:Malevi	Category:マラウイ
Kategoria:Mal (shtet)	Category:マリ共和国
Kategoria:Maroku	Category:モロッコ
Kategoria:Trashëgimi botërore në Kanada	Category:カナダの世界遺産
Kategoria:Mauritani	Category:モーリタニア
Kategoria:Mauritius	Category:モーリシャス
Kategoria:Vdekje 1449	Category:1449年没
Kategoria:Mozambik	Category:モザンビーク
Kategoria:Namibi	Category:ナミビア
Kategoria:Vdekje 1463	Category:1463年没
Kategoria:Niger	Category:ニジェール
Kategoria:Republika e Kongos	Category:コンゴ共和国
Kategoria:Ruandë	Category:ルワンダ
Stampa:NavigationiFizika	Template:Physics navigation
Kategoria:Vdekje 1512	Category:1512年没
Kategoria:Vdekje 1576	Category:1576年没
Kategoria:1610	Category:1610年
Kategoria:Vdekje 1610	Category:1610年没
Roosendaal	ローゼンダール (オランダ)
Kategoria:Gjeografia e Polonisë	Category:ポーランドの地理
Kategoria:Vdekje 1647	Category:1647年没
Kategoria:1674	Category:1674年
Kategoria:Deti Adriatik	Category:アドリア海
Kategoria:Histori natyrore sipas shtetit	Category:各国の自然史
Kategoria:Histori natyrore sipas kontinenteve	Category:大陸別の自然史
Kategoria:Revolucioni rus	Category:ロシア革命
Kategoria:Lumenj në Poloni	Category:ポーランドの河川
Stampa:ENG	Template:ENG
Kategoria:Vdekje 2011	Category:2011年没
Kategoria:Delaware	Category:デラウェア州
Kategoria:Georgia	Category:ジョージア州
Kategoria:Montana	Category:モンタナ州
Kategoria:Këngëtarë italianë	Category:イタリアの歌手
Stampa:Bashkoji	Template:統合提案
Kategoria:Tennessee	Category:テネシー州
Stampa:Citim	Template:Citation
Stampa:Rajonet e Francës	Template:フランスの地域圏
Kategoria:1029	Category:1029年
Stampa:Rquote	Template:Rquote
Kategoria:Vdekje 1541	Category:1541年没
Kategoria:1728	Category:1728年
Kategoria:1731	Category:1731年
Kategoria:1732	Category:1732年
Kategoria:1733	Category:1733年
Kategoria:1743	Category:1743年
Kategoria:1749	Category:1749年
Kategoria:1750	Category:1750年
Kategoria:Vdekje 1750	Category:1750年没
Kategoria:1753	Category:1753年
Kategoria:1756	Category:1756年
Kategoria:1758	Category:1758年
Kategoria:1759	Category:1759年
Kategoria:1760	Category:1760年
Kategoria:1761	Category:1761年
Kategoria:1762	Category:1762年
Kategoria:1763	Category:1763年
Kategoria:1768	Category:1768年
Kategoria:1770	Category:1770年
Kategoria:1772	Category:1772年
Kategoria:1773	Category:1773年
Kategoria:1774	Category:1774年
Kategoria:1776	Category:1776年
Kategoria:1777	Category:1777年
Kategoria:1782	Category:1782年
Kategoria:1784	Category:1784年
Kategoria:1786	Category:1786年
Kategoria:1788	Category:1788年
Kategoria:1790	Category:1790年
Kategoria:1791	Category:1791年
Kategoria:Vdekje 1791	Category:1791年没
Kategoria:1792	Category:1792年
Kategoria:1794	Category:1794年
Kategoria:1795	Category:1795年
Kategoria:1798	Category:1798年
Kategoria:1799	Category:1799年
Kategoria:1800	Category:1800年
Kategoria:Vdekje 1800	Category:1800年没
Kategoria:1801	Category:1801年
Kategoria:1802	Category:1802年
Kategoria:Lindje 1802	Category:1802年生
Kategoria:1803	Category:1803年
Kategoria:Vdekje 1803	Category:1803年没
Kategoria:1804	Category:1804年
Kategoria:Vdekje 1804	Category:1804年没
Kategoria:1805	Category:1805年
Kategoria:Vdekje 1805	Category:1805年没
Kategoria:1806	Category:1806年
Kategoria:Vdekje 1806	Category:1806年没
Kategoria:1807	Category:1807年
Kategoria:Vdekje 1807	Category:1807年没
Kategoria:1809	Category:1809年
Kategoria:1810	Category:1810年
Kategoria:Vdekje 1810	Category:1810年没
Kategoria:1811	Category:1811年
Kategoria:Lindje 1811	Category:1811年生
Kategoria:House muzika	Category:ハウス・ミュージック
Kategoria:1813	Category:1813年
Kategoria:1814	Category:1814年
Kategoria:1815	Category:1815年
Kategoria:Vdekje 1815	Category:1815年没
Kategoria:1816	Category:1816年
Kategoria:Vdekje 1816	Category:1816年没
Kategoria:Vdekje 1817	Category:1817年没
Kategoria:1818	Category:1818年
Kategoria:Vdekje 1818	Category:1818年没
Kategoria:1819	Category:1819年
Kategoria:1820	Category:1820年
Kategoria:Vdekje 1820	Category:1820年没
Kategoria:Vdekje 1821	Category:1821年没
Kategoria:BitTorrent	Category:BitTorrent
Kategoria:1823	Category:1823年
Kategoria:Vdekje 1824	Category:1824年没
Kategoria:Vdekje 1825	Category:1825年没
Kategoria:1827	Category:1827年
Kategoria:Vdekje 1828	Category:1828年没
Kategoria:1830	Category:1830年
Kategoria:Vdekje 1831	Category:1831年没
Kategoria:Vdekje 1832	Category:1832年没
Kategoria:1834	Category:1834年
Kategoria:Vdekje 1834	Category:1834年没
Kategoria:1835	Category:1835年
Kategoria:1836	Category:1836年
Kategoria:Vdekje 1836	Category:1836年没
Kategoria:Vdekje 1837	Category:1837年没
Kategoria:1838	Category:1838年
Kategoria:1839	Category:1839年
Kategoria:1840	Category:1840年
Kategoria:Vdekje 1840	Category:1840年没
Kategoria:Vdekje 1841	Category:1841年没
Kategoria:1842	Category:1842年
Kategoria:Vdekje 1842	Category:1842年没
Kategoria:1843	Category:1843年
Kategoria:Vdekje 1843	Category:1843年没
Kategoria:Vdekje 1844	Category:1844年没
Kategoria:Vdekje 1845	Category:1845年没
Kategoria:1846	Category:1846年
Kategoria:Vdekje 1846	Category:1846年没
Kategoria:1847	Category:1847年
Kategoria:Vdekje 1847	Category:1847年没
Kategoria:1848	Category:1848年
Kategoria:1849	Category:1849年
Kategoria:Vdekje 1849	Category:1849年没
Kategoria:Vdekje 1850	Category:1850年没
Kategoria:1851	Category:1851年
Kategoria:1852	Category:1852年
Kategoria:1853	Category:1853年
Kategoria:Vdekje 1853	Category:1853年没
Kategoria:1854	Category:1854年
Kategoria:Vdekje 1854	Category:1854年没
Kategoria:Vdekje 1855	Category:1855年没
Kategoria:1856	Category:1856年
Kategoria:Vdekje 1856	Category:1856年没
Kategoria:1857	Category:1857年
Kategoria:Vdekje 1857	Category:1857年没
Kategoria:1858	Category:1858年
Kategoria:Vdekje 1858	Category:1858年没
Kategoria:1859	Category:1859年
Kategoria:Vdekje 1859	Category:1859年没
Kategoria:1860	Category:1860年
Kategoria:Vdekje 1860	Category:1860年没
Kategoria:1861	Category:1861年
Kategoria:Vdekje 1861	Category:1861年没
Kategoria:1862	Category:1862年
Kategoria:Vdekje 1862	Category:1862年没
Kategoria:1863	Category:1863年
Kategoria:1864	Category:1864年
Kategoria:1865	Category:1865年
Kategoria:Vdekje 1865	Category:1865年没
Kategoria:1866	Category:1866年
Kategoria:Vdekje 1866	Category:1866年没
Kategoria:Vdekje 1867	Category:1867年没
Kategoria:1868	Category:1868年
Kategoria:1869	Category:1869年
Kategoria:Vdekje 1869	Category:1869年没
Kategoria:1870	Category:1870年
Kategoria:Vdekje 1870	Category:1870年没
Kategoria:1871	Category:1871年
Kategoria:1872	Category:1872年
Kategoria:Vdekje 1872	Category:1872年没
Kategoria:Vdekje 1873	Category:1873年没
Kategoria:1874	Category:1874年
Kategoria:1875	Category:1875年
Kategoria:1876	Category:1876年
Kategoria:Vdekje 1876	Category:1876年没
Kategoria:1877	Category:1877年
Kategoria:Vdekje 1877	Category:1877年没
Kategoria:Vdekje 1878	Category:1878年没
Kategoria:1879	Category:1879年
Kategoria:Vdekje 1879	Category:1879年没
Kategoria:1880	Category:1880年
Kategoria:1881	Category:1881年
Kategoria:1882	Category:1882年
Kategoria:1883	Category:1883年
Kategoria:1884	Category:1884年
Kategoria:1885	Category:1885年
Kategoria:Vdekje 1885	Category:1885年没
Kategoria:1886	Category:1886年
Kategoria:Vdekje 1886	Category:1886年没
Kategoria:1887	Category:1887年
Kategoria:Vdekje 1887	Category:1887年没
Kategoria:1889	Category:1889年
Kategoria:Vdekje 1889	Category:1889年没
Kategoria:1890	Category:1890年
Kategoria:Vdekje 1890	Category:1890年没
Kategoria:1891	Category:1891年
Kategoria:Vdekje 1891	Category:1891年没
Kategoria:1892	Category:1892年
Kategoria:Vdekje 1892	Category:1892年没
Kategoria:1893	Category:1893年
Kategoria:Vdekje 1893	Category:1893年没
Kategoria:1894	Category:1894年
Kategoria:Vdekje 1894	Category:1894年没
Kategoria:1895	Category:1895年
Kategoria:Vdekje 1895	Category:1895年没
Kategoria:Vdekje 1896	Category:1896年没
Kategoria:1897	Category:1897年
Kategoria:Vdekje 1897	Category:1897年没
Kategoria:Vdekje 1898	Category:1898年没
Kategoria:1899	Category:1899年
Kategoria:Vdekje 1899	Category:1899年没
Kategoria:Vdekje 1900	Category:1900年没
Kategoria:Vdekje 1901	Category:1901年没
Kategoria:Vdekje 1905	Category:1905年没
Kategoria:Vdekje 1906	Category:1906年没
Kategoria:Vdekje 1908	Category:1908年没
Kategoria:Vdekje 1909	Category:1909年没
Kategoria:Vdekje 1910	Category:1910年没
Kategoria:Vdekje 1912	Category:1912年没
Kategoria:Vdekje 1913	Category:1913年没
Kategoria:Vdekje 1914	Category:1914年没
Kategoria:Vdekje 1915	Category:1915年没
Kategoria:Vdekje 1916	Category:1916年没
Kategoria:Vdekje 1917	Category:1917年没
Kategoria:Vdekje 1918	Category:1918年没
Kategoria:Vdekje 1919	Category:1919年没
Kategoria:Vdekje 1920	Category:1920年没
Kategoria:Vdekje 1921	Category:1921年没
Kategoria:Vdekje 1923	Category:1923年没
Kategoria:Vdekje 1925	Category:1925年没
Kategoria:Vdekje 1926	Category:1926年没
Kategoria:Vdekje 1927	Category:1927年没
Kategoria:Vdekje 1932	Category:1932年没
Kategoria:Vdekje 1935	Category:1935年没
Kategoria:Vdekje 1936	Category:1936年没
Kategoria:Vdekje 1939	Category:1939年没
Kategoria:Vdekje 1940	Category:1940年没
Kategoria:Vdekje 1941	Category:1941年没
Kategoria:Vdekje 1944	Category:1944年没
Kategoria:Vdekje 1948	Category:1948年没
Kategoria:Vdekje 1951	Category:1951年没
Kategoria:Vdekje 1952	Category:1952年没
Kategoria:Vdekje 1953	Category:1953年没
Kategoria:Vdekje 1954	Category:1954年没
Kategoria:Vdekje 1955	Category:1955年没
Kategoria:Vdekje 1956	Category:1956年没
Kategoria:Vdekje 1957	Category:1957年没
Kategoria:Vdekje 1958	Category:1958年没
Kategoria:1961	Category:1961年
Kategoria:1964	Category:1964年
Kategoria:Vdekje 1964	Category:1964年没
Kategoria:1965	Category:1965年
Kategoria:Vdekje 1965	Category:1965年没
Kategoria:1966	Category:1966年
Kategoria:1967	Category:1967年
Kategoria:Vdekje 1967	Category:1967年没
Kategoria:Vdekje 1968	Category:1968年没
Kategoria:1969	Category:1969年
Kategoria:1970	Category:1970年
Kategoria:Vdekje 1970	Category:1970年没
Kategoria:Vdekje 1971	Category:1971年没
Kategoria:1972	Category:1972年
Kategoria:Vdekje 1972	Category:1972年没
Kategoria:1973	Category:1973年
Kategoria:Vdekje 1973	Category:1973年没
Kategoria:1974	Category:1974年
Kategoria:1975	Category:1975年
Kategoria:1976	Category:1976年
Kategoria:Vdekje 1977	Category:1977年没
Kategoria:1978	Category:1978年
Kategoria:1979	Category:1979年
Kategoria:1980	Category:1980年
Kategoria:1981	Category:1981年
Kategoria:1982	Category:1982年
Kategoria:Vdekje 1982	Category:1982年没
Kategoria:1983	Category:1983年
Kategoria:Vdekje 1983	Category:1983年没
Kategoria:1984	Category:1984年
Kategoria:Vdekje 1984	Category:1984年没
Kategoria:1985	Category:1985年
Kategoria:Vdekje 1985	Category:1985年没
Kategoria:1986	Category:1986年
Kategoria:1987	Category:1987年
Kategoria:Vdekje 1987	Category:1987年没
Kategoria:1988	Category:1988年
Kategoria:1989	Category:1989年
Kategoria:Vdekje 1989	Category:1989年没
Kategoria:1990	Category:1990年
Kategoria:Vdekje 1990	Category:1990年没
Kategoria:1991	Category:1991年
Kategoria:1992	Category:1992年
Kategoria:1993	Category:1993年
Kategoria:1994	Category:1994年
Kategoria:1995	Category:1995年
Kategoria:Vdekje 1995	Category:1995年没
Kategoria:1996	Category:1996年
Kategoria:Vdekje 1996	Category:1996年没
Kategoria:1997	Category:1997年
Kategoria:Vdekje 1997	Category:1997年没
Kategoria:1999	Category:1999年
Kategoria:2000	Category:2000年
Kategoria:Vdekje 2000	Category:2000年没
Kategoria:2001	Category:2001年
Kategoria:Vdekje 2001	Category:2001年没
Kategoria:2002	Category:2002年
Kategoria:Vdekje 2002	Category:2002年没
Kategoria:Vdekje 2003	Category:2003年没
Kategoria:2004	Category:2004年
Kategoria:Vdekje 2004	Category:2004年没
Kategoria:2005	Category:2005年
Kategoria:2006	Category:2006年
Kategoria:Vdekje 2006	Category:2006年没
Kategoria:2007	Category:2007年
Kategoria:2008	Category:2008年
Kategoria:2009	Category:2009年
Kategoria:2010	Category:2010年
Kategoria:2011	Category:2011年
Kategoria:Ekonomia e shteteve	Category:各国の経済
Kategoria:Shkenca dhe teknologjia sipas shtetit	Category:各国の科学技術
Kategoria:Uji sipas vendit	Category:各国の水
Kategoria:Ishuj sipas shteteve	Category:各国の島
Kategoria:Hidrologji sipas vendit	Category:各国の水域
Kategoria:Liqene sipas shteteve	Category:各国の湖
Stampa:Country data Republika e Venecias	Template:Country data Republic of Venice
Kategoria:Ekonomia e Gjermanisë	Category:ドイツの経済
Kategoria:Ekonomia e Shqipërisë	Category:アルバニアの経済
Kategoria:Historia e Greqisë	Category:ギリシャの歴史
Kategoria:Historia e Serbisë	Category:セルビアの歴史
Kategoria:Historia e Azerbajxhanit	Category:アゼルバイジャンの歴史
Kategoria:Mjedisi në Evropë	Category:ヨーロッパの環境
Kategoria:Mjedis sipas kontinentit	Category:大陸別の環境
Kategoria:Politika në Maqedoni	Category:マケドニア共和国の政治
Kategoria:Politika në Kosovë	Category:コソボの政治
Kategoria:Historia natyrore e Evropës	Category:ヨーロッパの自然史
Kategoria:Historia e Kanadasë	Category:カナダの歴史
Kategoria:Sport në Gjermani	Category:ドイツのスポーツ
Kategoria:Sporte në Shqipëri	Category:アルバニアのスポーツ
Kategoria:Sporte në Kosovë	Category:コソボのスポーツ
Stampa:ISSN	Template:ISSN
Kategoria:Futboll në Shqipëri	Category:アルバニアのサッカー
Kategoria:Futbolli në Kosovë	Category:コソボのサッカー
Kategoria:Gjeografia e Danimarkës	Category:デンマークの地理
Kategoria:Gjeografia e Republikës së Maqedonisë	Category:マケドニア共和国の地理
Kategoria:Kategori sipas detit ose oqeanit	Category:海域別に分類したカテゴリ
Stampa:User be	Template:User be
Kategoria:Gjeografia e Brazilit	Category:ブラジルの地理
Stampa:User bs	Template:User bs
Kategoria:Gjeografia e Serbisë	Category:セルビアの地理
Stampa:User ca-2	Template:User ca-2
Stampa:User ca-3	Template:User ca-3
Stampa:User cs-3	Template:User cs-3
Kategoria:Lumenj	Category:河川
Stampa:User fa-2	Template:User fa-2
Stampa:User fa-3	Template:User fa-3
Stampa:User fa-4	Template:User fa-4
Kategoria:Ngushtica sipas vendit	Category:各国の海峡
Kategoria:Filma 1967	Category:1967年の映画
Kategoria:Njësi administrative në Gjermani	Category:ドイツの地方行政区画
Stampa:User pl-2	Template:User pl-2
Kategoria:Njësi administrative në Zvicër	Category:スイスの地方行政区画
Stampa:JULIANDAY.JULIAN	Template:JULIANDAY.JULIAN
Stampa:User pt	Template:User pt
Kategoria:Lumenj në Rusi	Category:ロシアの河川
Stampa:User ru-1	Template:User ru-1
Kategoria:Lumenj në Bosnje dhe Hercegovinë	Category:ボスニア・ヘルツェゴビナの河川
Kategoria:Lumenj në Serbi	Category:セルビアの河川
Kategoria:Lumenj në Estoni	Category:エストニアの河川
Kategoria:Lumenj në Çeki	Category:チェコの河川
Stampa:User tr-1	Template:User tr-1
Stampa:User tr-3	Template:User tr-3
Kategoria:Shkencëtarë sipas nacionalitetit	Category:各国の科学者
Stampa:User zh-1	Template:User zh-1
Stampa:User zh-2	Template:User zh-2
Stampa:User zh-3	Template:User zh-3
Stampa:User zh-4	Template:User zh-4
Kategoria:20th Century Fox	Category:20世紀フォックス
Kategoria:Çiklistë sipas kombësisë	Category:各国の自転車選手
Kategoria:Transporti në Shqipëri	Category:アルバニアの交通
Kategoria:Zambia	Category:ザンビア
Kategoria:Senegal	Category:セネガル
Kategoria:Njësi administrative në Shqipëri	Category:アルバニアの地方行政区分
Kategoria:Historia e Suedisë	Category:スウェーデンの歴史
Kategoria:Sejshell	Category:セーシェル
Kategoria:Siera Leone	Category:シエラレオネ
Kategoria:Zimbabve	Category:ジンバブエ
Kategoria:Futboll në Bolivi	Category:ボリビアのサッカー
Kategoria:Futboll në Azerbajxhani	Category:アゼルバイジャンのサッカー
